Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f72fa14a372ee3b96a9c797edd89be8aa32c296ffe2041706f5ecb9505dd349c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.690806,53.727041,On or near SHIRLEY PARADE,E01011242,Kirklees 004B,Unable to prosecute suspect
40379e803e60964c82b6e234f83b47f744144a70542b8098fd890f3709b212e2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.537766,53.752542,On or near MANOR FARM ROAD,E01032497,Leeds 099E,Unable to prosecute suspect
8e2cc76b3ad4bb0defd5adb686cb4ba48eb3950c0e2e7a0132cd6573ff72fc2e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.460670,53.821968,On or near Supermarket,E01011661,Leeds 035D,Unable to prosecute suspect
1e17bce7f3cc49d8f5682f431ad1a659cb48b308ddd46f56718ff7e02263c35b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.686423,53.861840,On or near HENSHAW CRESCENT,E01011274,Leeds 010C,Unable to prosecute suspect
a9bcab404c8b5e9b60abc8064036a23b0d85bdd51f4e7784f09f6c0a490d2b60,2020-12,West Yorkshire Police,West Yorkshire Police,-1.850544,53.716632,On or near ALBANY STREET,E01010989,Calderdale 018A,Unable to prosecute suspect
b3dfea532a43fb9341425e6261b86579087ce8d6a1b62d1b986ddccc3d8b9c4a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.689287,53.799525,On or near ALDER GARTH,E01011586,Leeds 066A,Unable to prosecute suspect
6151468f9ba9984ad76c794fcaa46a8a615814ac0d7c966910814f6f04ff5c0e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.798375,53.802104,On or near Sports/Recreation Area,E01010810,Bradford 037B,Unable to prosecute suspect
1ab561bfd083d7e974c8e6283494bc72e40c22b9d2a2caaebae9d2280ec0521a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.398931,53.625560,On or near BROOKLANDS CRESCENT,E01011791,Wakefield 039C,Unable to prosecute suspect
6e42ba474e38b9fc176dff946e2c9a8fa4c4835ca039e273067934c6e1ffb506,2020-12,West Yorkshire Police,West Yorkshire Police,-1.526772,53.671345,On or near LUPSET CRESCENT,E01011904,Wakefield 026D,Investigation complete
c824ae779d83e5d8fa3a22ead7874385b3c444cb0e858df8f57a959532ced72c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.411143,53.691101,On or near BEVERLEY CLOSE,E01011813,Wakefield 016A,Further investigation is not in the public interest
df238c33a6c3b4f0e8da42b8ade98fed7e084c2034ef4e04d6975c687298588a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.686423,53.861840,On or near HENSHAW CRESCENT,E01011274,Leeds 010C,Unable to prosecute suspect
e3971b99f4f730746cbd8ff0c9fbee9ff491d5bac197c16bcc06b18189ab615d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.608754,53.690660,On or near SYKE GROVE,E01011125,Kirklees 018E,Investigation complete
a5ea56706dbc580a05d3d62d1f9e2a9fe73623793f60ca1aecdad8737fb63454,2020-12,West Yorkshire Police,West Yorkshire Police,-1.400637,53.705781,On or near CORONATION STREET,E01011758,Wakefield 013A,Unable to prosecute suspect
100c00c89a29b747c0e64635fb239333d6437724378aa4b919160f47f123a84c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.760913,53.800273,On or near HANOVER SQUARE,E01033691,Bradford 039H,Unable to prosecute suspect
998caa487a63379471e5689eeacc2d5210b7cbb25f9035f83df804cddd5cb4d8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.351653,53.722019,On or near RICHMOND STREET,E01011762,Wakefield 002E,Unable to prosecute suspect
aa1647f1f529ea9251a38ef6f116d56c0c9204be6b909968f373741b57623556,2020-12,West Yorkshire Police,West Yorkshire Police,-1.763678,53.770205,On or near DRAUGHTON STREET,E01010745,Bradford 056A,Unable to prosecute suspect
5fa4be5caefd7ae060c675bc039167b8e97da08e6668bcde69af37c47925dba7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.859387,53.713847,On or near SKIRCOAT ROAD,E01010968,Calderdale 021A,Unable to prosecute suspect
1a963b1b8c8b2b520254fd6ae611018be5a0f7d87e6ac8d44125d2cb238de71b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.703169,53.775041,On or near WENBOROUGH LANE,E01010821,Bradford 052D,Unable to prosecute suspect
4fb3e1140e2afed78d1edcbe9d017a4fe697dbf56498c5c0ecc46f8b09840511,2020-12,West Yorkshire Police,West Yorkshire Police,-1.709643,53.817633,On or near WINSLOW ROAD,E01010650,Bradford 027B,Unable to prosecute suspect
e7bd1d7a3068093ebb4dc78cc325e24eabb8535f645efbd17b1aa271fcea0e4d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.602161,53.819743,On or near MORRIS LANE,E01011488,Leeds 045C,Unable to prosecute suspect
b69d0fe225b5a76b871e110337a5218b808619fb2cf3cd91009e3cd794cd7588,2020-12,West Yorkshire Police,West Yorkshire Police,-1.365180,53.714398,On or near MAPLE CLOSE,E01011761,Wakefield 004C,Investigation complete
f4e8ca918664be475c8240816aa905c2d02686dc0f799d9593432097abcf681e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.494376,53.699525,On or near HATFEILD VIEW,E01011877,Wakefield 006B,Unable to prosecute suspect
a330a3e5ad717c18cd6085cbd59549a984669856c45e90a1b146a1713f5bdfb5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.772743,53.729381,On or near LOWER WYKE LANE,E01010872,Bradford 061E,Further investigation is not in the public interest
b8f188e792031a0f410c1cc809cbc5315405c37f024042c5ca7d79f50436ba92,2020-12,West Yorkshire Police,West Yorkshire Police,-1.900089,53.807849,On or near HEATHERLANDS AVENUE,E01010594,Bradford 031C,Unable to prosecute suspect
10a1f6d12be0c136a0b13abf6d4b81220b74e491ad32d60f91c9d8ac941931b8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.836996,53.642552,On or near RUFFORD ROAD,E01011147,Kirklees 041B,Unable to prosecute suspect
0fd5c2b63ee1691a294ff430ab0aef043f40a3015e6f47ce8629249784ebb2b0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.716742,53.787405,On or near WILLIAM STREET,E01010611,Bradford 046C,Unable to prosecute suspect
73ea81eb0aab2b45611439e8f4b313087f9615b414f9ca29944eb35092da4fdc,2020-12,West Yorkshire Police,West Yorkshire Police,-1.818935,53.932002,On or near Sports/Recreation Area,E01010694,Bradford 002C,Investigation complete
564194fde34ced4c249950c8d9bda3d36a47c7f74b99e10539361aea6ae2af5f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.645344,53.803700,On or near RYCROFT TOWERS,E01011609,Leeds 068B,Unable to prosecute suspect
b8e55423e6fe7e6083e0e15c696676bb6ebad8eb6c2df704b679a721314e2e1b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.836648,53.662137,On or near ROMSEY CLOSE,E01011209,Kirklees 030C,Unable to prosecute suspect
7412b16cee91d25388ef07fd8f0734e93e28f3c4783632519358ee2fa1aa98f4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.811428,53.816596,On or near THORN GROVE,E01010674,Bradford 030B,Unable to prosecute suspect
137a1dda612a40c689d63e5c281390b7dfa0309bb06616a4d918362a3932739c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.636936,53.702900,On or near DALE CLOSE,E01011020,Kirklees 013E,Unable to prosecute suspect
65a8bf5b9ba1025fa97362311db6be3bf6fcb64cfbe77b3a0c5320ddc58aaf02,2020-12,West Yorkshire Police,West Yorkshire Police,-1.672888,53.715740,On or near WOOD AVENUE,E01011163,Kirklees 011C,Unable to prosecute suspect
f7b51d7e6bdfa7ad167a1db445e908ef657992dbbc57362a5b45942d16549d6a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.613006,53.704147,On or near KIRKGATE,E01011021,Kirklees 014A,Unable to prosecute suspect
0913bc88404e873f6375c8879a7463e1a16ce3b377af74a66080cb7e89737e56,2020-12,West Yorkshire Police,West Yorkshire Police,-1.625593,53.839061,On or near SPRINGFIELD MOUNT,E01011463,Leeds 028D,Unable to prosecute suspect
987b09b5209471dc7e766f30150236f517ccf88cd167afba5ff175792db592cd,2020-12,West Yorkshire Police,West Yorkshire Police,-1.645344,53.803700,On or near RYCROFT TOWERS,E01011609,Leeds 068B,Unable to prosecute suspect
120ddf080a3c047de62e739c8c6d9c155435fab082fefb18fe060b695d6a29f9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.891813,53.730833,On or near CHURCH GREEN,E01010930,Calderdale 010B,Unable to prosecute suspect
d48139332a69177cebf16bc303312e55592d5fec53f4778ba773a6b6a0d53126,2020-12,West Yorkshire Police,West Yorkshire Police,-1.764942,53.668588,On or near CHESTNUT STREET,E01011106,Kirklees 029C,Unable to prosecute suspect
84840c6e15dd343c01c27ffe3f56e9551d5fea9dd80534ac027bec3d609113fd,2020-12,West Yorkshire Police,West Yorkshire Police,-1.772998,53.822857,On or near STANLEY STREET,E01010792,Bradford 025C,Unable to prosecute suspect
d9d7eea58697b6094afdd768d782e815cdefbf626c88a3a52d9faf7de228770f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.732226,53.798982,On or near BYRON STREET,E01010607,Bradford 039B,Unable to prosecute suspect
7b4e69aceb05e358d1362600bc2df6dab4fefa43f46ef09e0ee36ef5a39a1c27,2020-12,West Yorkshire Police,West Yorkshire Police,-1.840972,53.642989,On or near SYCAMORE COURT,E01011148,Kirklees 041C,Unable to prosecute suspect
6d4ab61e584fee3ac530bb279e4dcb279c6ec473d2ab1b797e32cddf5e4e9fc0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.634935,53.760858,On or near MOORFIELD,E01011520,Leeds 096A,Investigation complete
41a25c12335c0257ebd50003ca4bd5e4509c7677c4053426604421263fa8e4e4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.792351,53.838207,On or near FANNY STREET,E01010784,Bradford 018C,Unable to prosecute suspect
e7a138940dedf6df17de34994913dec5defe06d935dae546e0d0f75c8ddabba1,2020-12,West Yorkshire Police,West Yorkshire Police,-1.583018,53.725168,On or near SYKE AVENUE,E01011548,Leeds 106D,Unable to prosecute suspect
cbc3316eb3f3c640f671fb898efe2b5fd0672ed925efa8c709ccf307bb2b45de,2020-12,West Yorkshire Police,West Yorkshire Police,-1.732226,53.798982,On or near BYRON STREET,E01010607,Bradford 039B,Unable to prosecute suspect
48187ec148bba0c94ab26823bc5fca619a4a734ddaa8cce5fcd36bd8f5713a80,2020-12,West Yorkshire Police,West Yorkshire Police,-1.574500,53.791255,On or near COPLEY STREET,E01011363,Leeds 071E,Unable to prosecute suspect
c4415192f62db00d4f6bf0f26aaad646e4f53f1d8bcc68a047fc370b4a91113d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.452133,53.753152,On or near ALBERT ROAD,E01032487,Leeds 097F,Investigation complete
22a46738358bb61446abae54f3e9830a1275c3c0f7461982c25161bb4d262e3e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.562403,53.764912,On or near CHATSWOOD AVENUE,E01011320,Leeds 091D,Investigation complete
290a990f8f3e7244a981604cb9b83656d9901c9ac9672dbf7c10351dcf5f9b03,2020-12,West Yorkshire Police,West Yorkshire Police,-1.817447,53.643971,On or near VICTORY AVENUE,E01011237,Kirklees 039D,Action to be taken by another organisation
5d1eaf00abc532662313df28eeace54f57556df38fb70ea215e4bd41738ede0c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.570860,53.768673,On or near REDHALL CLOSE,E01011317,Leeds 090B,Unable to prosecute suspect
130aaa1e33e574174e08d048a24c8ab946628b8b349c0d762870c09a3473788a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.612296,53.741859,On or near EAST PARK STREET,E01011534,Leeds 106B,Unable to prosecute suspect
ad58a40ee2e08187fe29c27424905e7f0ce946cd7750259a19f63ff92c956c27,2020-12,West Yorkshire Police,West Yorkshire Police,-1.904367,53.709515,On or near Parking Area,E01010981,Calderdale 017F,Investigation complete
413a13bf94e24a76b5545ddfcfcc657e4d11506cbb8574a775a31846762816a4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.634845,53.681907,On or near Petrol Station,E01011257,Kirklees 024A,Unable to prosecute suspect
45e164af213198e71e050870370b1c42569c545fca2067146764aecae61b9d78,2020-12,West Yorkshire Police,West Yorkshire Police,-1.852994,53.622098,On or near THE RIDGEWAYS,E01011071,Kirklees 049A,Unable to prosecute suspect
05d15f3ac95471087708fad481338dbc4f68b50beca545850088f46dc150a1a1,2020-12,West Yorkshire Police,West Yorkshire Police,-1.773260,53.695272,On or near STRATTON ROAD,E01010947,Calderdale 023B,Unable to prosecute suspect
416d510d1f1dbf756c0af50e58f7153543bed9852ca413dd09afd6c6dd6ffa79,2020-12,West Yorkshire Police,West Yorkshire Police,-1.740984,53.806730,On or near SYDENHAM PLACE,E01010829,Bradford 035B,Unable to prosecute suspect
a91dd3811a70631f3baa618d965e8ba7f81d1f381a2f4bbc808b71896629f8f7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.999007,53.749415,On or near CHISERLEY GARDENS,E01010881,Calderdale 004A,Further investigation is not in the public interest
4f89440aa73e8ff17d8af0ea38825650644b264600ab92080381886a63651448,2020-12,West Yorkshire Police,West Yorkshire Police,-1.798334,53.626701,On or near TAYLOR HILL ROAD,E01011222,Kirklees 050D,Unable to prosecute suspect
2d0fd3c22416a943ef772bf30f9da95daaa1aeb72048ddabc1ea0b161aab0209,2020-12,West Yorkshire Police,West Yorkshire Police,-1.379718,53.925882,On or near LACY GROVE,E01011705,Leeds 002D,Investigation complete
86797e5779a63747afc55b299c0bcbd76f62c3d426247265a1c6618b195e9051,2020-12,West Yorkshire Police,West Yorkshire Police,-1.579840,53.656146,On or near Petrol Station,E01011932,Wakefield 035C,Investigation complete
c2421fad0364a5f60c6d1a02458a9646b2b373ec97160c78cc0c5e7f687aac50,2020-12,West Yorkshire Police,West Yorkshire Police,-1.786529,53.661887,On or near CORBY STREET,E01011040,Kirklees 031A,Unable to prosecute suspect
a36a78b20bf59d42697ee84aeb4ee7936bd1436320745bd60ebfae2f4f7395a9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.657170,53.690206,On or near LOW ROAD,E01011139,Kirklees 019B,Unable to prosecute suspect
492a92717c48fbbb32905ff711d58fa1bb9d4c9370a8efac6d139a3fa776dc82,2020-12,West Yorkshire Police,West Yorkshire Police,-1.448169,53.823043,On or near FARNDALE TERRACE,E01011721,Leeds 041A,Unable to prosecute suspect
1f619f0e5bde58b2e870669506f167aae6347c3110270183989d6d1981ae452c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.730460,53.766459,On or near SAYLE AVENUE,E01010817,Bradford 057D,Unable to prosecute suspect
b2dd83a878d154d640734f6a16338b33e656974fce6f72be23e5fa2975fe29ad,2020-12,West Yorkshire Police,West Yorkshire Police,-1.601972,53.801146,On or near ARMLEY RIDGE CLOSE,E01032608,Leeds 067K,Investigation complete
755ba350b0678abeab609a08277d72b2491cf23764a2f01e38b1f665f278f9c6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.483704,53.682915,On or near PARK LODGE CRESCENT,E01011915,Wakefield 020E,Unable to prosecute suspect
1f8c201ab542547a17f6171a29ef968ee7953dc990e0f451bfefb1da1a6d0233,2020-12,West Yorkshire Police,West Yorkshire Police,-1.582240,53.690453,On or near WOOD STREET,E01011825,Wakefield 021C,Unable to prosecute suspect
63124df4b609fda95c3d589114f83577bd260ceb85bb9a29f443e4559abd8826,2020-12,West Yorkshire Police,West Yorkshire Police,-1.570860,53.768673,On or near REDHALL CLOSE,E01011317,Leeds 090B,Unable to prosecute suspect
336d7041946068b74801790ca1d854e67c8d13885bc408c170a4d71d30d46f65,2020-12,West Yorkshire Police,West Yorkshire Police,-1.674683,53.706945,On or near Parking Area,E01011158,Kirklees 015B,Unable to prosecute suspect
db8ee1901885bc4d330dc6acc777842438bb78df489699f12bbff2311dfb0051,2020-12,West Yorkshire Police,West Yorkshire Police,-1.655877,53.729938,On or near NORWOOD DRIVE,E01011054,Kirklees 006E,Investigation complete
7a77a4baa8d591656af47819ae4344d7c1a72f21b6feb449c813023418897157,2020-12,West Yorkshire Police,West Yorkshire Police,-1.543797,53.775395,On or near GARNET PARADE,E01011312,Leeds 086A,Unable to prosecute suspect
1a6cf63c2f3d0378d258e5aba6dcb9f381a94f57d14a1b9790dede8787dc2132,2020-12,West Yorkshire Police,West Yorkshire Police,-1.817447,53.643971,On or near VICTORY AVENUE,E01011237,Kirklees 039D,Action to be taken by another organisation
a51eae88c63506c88d15e6e3734b9eb759e2cd86c99b2d3e887202b16488750d,2020-12,West Yorkshire Police,West Yorkshire Police,,,No location,,,Unable to prosecute suspect
fbd7908e9442c2035a7d2b8d3ff142c036ea77782d3fe3029444058ba95c8b62,2020-12,West Yorkshire Police,West Yorkshire Police,-1.582907,53.806825,On or near GREENHOW WALK,E01011482,Leeds 056D,Unable to prosecute suspect
00583ad93e4169bddae485b4deacb828c1d82e7fe8cf2b89a5f8a50955894063,2020-12,West Yorkshire Police,West Yorkshire Police,-1.447306,53.815912,On or near SWARDALE GREEN,E01011724,Leeds 041D,Unable to prosecute suspect
cd1a6de32f0d312bc289a37fed59b9b036e1bca1dd86158cf6220811fe6e2ad5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.755164,53.796712,On or near UPPER PICCADILLY,E01033690,Bradford 039G,Investigation complete
a3b8b6e52afb37358798eb40d572f80647a0af516303d2d2731c9094f08d58da,2020-12,West Yorkshire Police,West Yorkshire Police,-1.740291,53.638382,On or near HURST KNOWLE,E01011004,Kirklees 040A,Unable to prosecute suspect
3ff606ff5aaa9f580605fce754ba7298710b17d3c6a604a7cbec7c0a18f85de8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.524517,53.812423,On or near GIPTON AVENUE,E01011429,Leeds 048D,Unable to prosecute suspect
2c138abfe736d384403c21fe3aefbf93a7b491841053ad9ccad96d53d074e804,2020-12,West Yorkshire Police,West Yorkshire Police,-1.772211,53.754987,On or near CHAPMAN TERRACE,E01010741,Bradford 059A,Unable to prosecute suspect
fc40489aac6844ff1a566e08ec91c5246810917cc9c0144e8332b42dc736507e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.579898,53.845031,On or near GLENDOWER PARK,E01011385,Leeds 016C,Unable to prosecute suspect
285e48d7de88f6ed427972f995e91122e48f2b078e412735145f5a2f6729f6e5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.833025,53.686670,On or near Parking Area,E01010890,Calderdale 025B,Investigation complete
9a824f15f8b7d723452cfb7072d948cf47c17dbc3949a2b6e836ac84e068414c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.539005,53.801451,On or near HARTLEY HILL,E01033002,Leeds 055F,Investigation complete
c5cf7f25c8c493d82301c58133ab0bdc0dad39f9bcbcea04b4a4201e50f00b5b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.447306,53.815912,On or near SWARDALE GREEN,E01011724,Leeds 041D,Unable to prosecute suspect
1edcca6dd154c42187339289d5261b483001f58d48b10a641fdf3428dc804b47,2020-12,West Yorkshire Police,West Yorkshire Police,-1.778653,53.810491,On or near TEMPLE STREET,E01010673,Bradford 029C,Unable to prosecute suspect
d8b4082fd594eb0256ddd15abebc08d9908d1333392506e303f74cf2417fcf20,2020-12,West Yorkshire Police,West Yorkshire Police,-1.670694,53.802693,On or near Shopping Area,E01011587,Leeds 062B,Unable to prosecute suspect
1560533f4fc857d4331e59224838ed28b32b0e3d637cc5d3eeb37ed25810e235,2020-12,West Yorkshire Police,West Yorkshire Police,-1.609281,53.859367,On or near HOLTDALE WAY,E01011378,Leeds 013C,Unable to prosecute suspect
5d3ed3ba57cd7ccf5b96d4cd19e1bd62fc7f7a0b5217295998edfe288b18688d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.783802,53.659564,On or near WASP NEST ROAD,E01011045,Kirklees 031D,Unable to prosecute suspect
434bda1f2b271f3e7957e9ec31c598140301e635a9f0dbaaf30d0b51e5cc6bb1,2020-12,West Yorkshire Police,West Yorkshire Police,-1.658691,53.784918,On or near OAKDENE CLOSE,E01011607,Leeds 079D,Further investigation is not in the public interest
71046e9f7d401888255a004552cc63bb49a4bbfbcc0a4fbfe3007310f75864e4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.741147,53.644334,On or near INDUSTRIAL TERRACE,E01011012,Kirklees 040D,Unable to prosecute suspect
c1e5901d2f5e818da1fe8b2ad053d4d194713f50854ea44587f446246a8d2f13,2020-12,West Yorkshire Police,West Yorkshire Police,-1.554213,53.774724,On or near BACK STRATFORD AVENUE,E01011375,Leeds 086D,Investigation complete
c1c6d0ec850f8167747b6299938b65c8c086af08d4e949d902e557bfb6b751e3,2020-12,West Yorkshire Police,West Yorkshire Police,-1.616520,53.832552,On or near CRAGSIDE CLOSE,E01032494,Leeds 033G,Investigation complete
37204f88a9964088fee84a6113a6de0de5b88ca666ed8756b7a3cd6fa2cef408,2020-12,West Yorkshire Police,West Yorkshire Police,-1.642783,53.815556,On or near LANGLEY CRESCENT,E01011330,Leeds 051C,Investigation complete
461028cdb57199c3f483931cac5195036b2ad04f9d7e7d6f6a16308d331073ea,2020-12,West Yorkshire Police,West Yorkshire Police,-1.506180,53.682263,On or near Prison,E01011920,Wakefield 019A,Unable to prosecute suspect
d0842783af78533d2ae0435a04591ff9eda3b84d813ebbe031f723c01c7fb132,2020-12,West Yorkshire Police,West Yorkshire Police,-1.588162,53.800506,On or near BACK SALISBURY TERRACE,E01011284,Leeds 071A,Investigation complete
cf601dacd5a69f4eb62a06689e69a139700c7746da084df6c16e874d2d0403e8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.714917,53.630972,On or near FIELDS ROAD,E01011194,Kirklees 046D,Investigation complete
013da62eb8126baee460cfb9138e1bce3f2db690ea496de713adf8a3f019e264,2020-12,West Yorkshire Police,West Yorkshire Police,-1.894153,53.873815,On or near SUSSEX STREET,E01010700,Bradford 008A,Investigation complete
f4d452824150e5dfe03cd6529134df486c31ee3a9dfa2d81de3646a9feaec1f0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.832754,53.659390,On or near LOW HILLS LANE,E01011203,Kirklees 030B,Investigation complete
a70e4d5563cdca748c25ea664539f1a3f12e92123c2ad8242fcf63868591822e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.738553,53.792237,On or near DOWNHAM STREET,E01010613,Bradford 045B,Investigation complete
92442dd9aaf93eab64ffecfa02105554d155cc6bf5712950ee2ae5192812a106,2020-12,West Yorkshire Police,West Yorkshire Police,-1.738553,53.792237,On or near DOWNHAM STREET,E01010613,Bradford 045B,Investigation complete
cc09053f4feaac138aba098ce0ced4f35a62bafb307ff58eb1633989fe942b49,2020-12,West Yorkshire Police,West Yorkshire Police,-1.570714,53.806791,On or near KELSALL TERRACE,E01011481,Leeds 056C,Investigation complete
ec429c251a651d39be0d69a4e16ad638319087da701b16beb5a733f1808afa96,2020-12,West Yorkshire Police,West Yorkshire Police,-1.312908,53.724491,On or near ELIZABETH COURT,E01011742,Wakefield 001C,Investigation complete
6a365dfbe381914d395d7fe6bab1b5323a9b5b6c3a5427cb41156d9f430615b5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.816327,53.769569,On or near JACANA WAY,E01033696,Bradford 049I,Unable to prosecute suspect
e9a0e42b76ff69dd8a35ac5c02f4c6873a00168703e8884707a97a1a0e612f52,2020-12,West Yorkshire Police,West Yorkshire Police,-1.795099,53.632700,On or near BRIDGE STREET,E01011081,Kirklees 043B,Unable to prosecute suspect
21207d47ac72ec6aafd79d1427ca64e134e77c1e39dc70708c3dec93f459bb3a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.765887,53.782190,On or near FINCH STREET,E01010733,Bradford 048C,Investigation complete
874d6482425eef633b3921926b8e9583f2f2b544efa54d32b63fdc6a43e81fa7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.606265,53.835602,On or near OLD FARM DRIVE,E01011686,Leeds 033E,Unable to prosecute suspect
896c163b0c3261d4a60fd397f4c843ab1d4687acb5b0bb378332bd4af5515c3e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.530050,53.797129,On or near MARSH LANE,E01033011,Leeds 111C,Investigation complete
bf20e2965e01eed1de86057cc2fa7511bdf9c25877748665adf8107a1446144a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.732229,53.803305,On or near BEECH CRESCENT,E01010832,Bradford 035E,Investigation complete
